AnnoCP;Livello territoriale;Codice Regione 2011;Codice Provincia 2011;Codice Comune all'epoca;Codice comune 2011;Denominazione del territorio;Flag comuni con variazioni (annoCP di primo confronto valido);P1;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;A1;A2;A3;A4;A5;A6;SS2;A8;A9;A10;A11;A12;A13;A14;A15;SS1;I1;I2;I3;I4;I5;I6;I7;I8;I9;SS4;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L11;L12;L13;L14;L15;L16;L17;L18;SS3;L19;L20;L21;L22;M1;M2;M3;M4;M5;M6;M7;M8;M9;V4;V5;V6;V7;V8;V9
1951;1;2;7;7011;7011;Brissogne;;662;…;51,4;26,0;108,2;8,0;…;15,8;30,3;52,1;…;…;…;…;…;…;…;…;…;…;…;3,6;…;…;…;…;…;…;…;…;…;…;71,8;…;…;…;…;…;1,1;…;…;…;…;…;…;…;…;109,6;90,3;…;…;5,3;…;…;…;…;…;0,7;86,8;14,2;52,3;…;…;…;…;…;…;85,4;13,9;51,4;…;…;57,4;37,0;2,8;2,8;10,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7012;7012;Brusson;;1.207;…;25,6;21,8;103,5;8,0;…;18,4;25,4;72,3;…;…;…;…;…;…;…;…;…;…;…;3,1;…;…;…;…;…;…;…;…;…;…;82,4;…;…;…;…;…;10,4;…;…;…;…;…;…;…;…;88,4;115,5;…;…;1,4;…;…;…;…;…;2,0;83,5;64,7;74,3;…;…;…;…;…;…;83,5;64,3;74,1;…;…;77,7;8,9;5,2;8,2;5,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7013;7013;Challand-Saint-Anselme;;800;…;49,4;28,7;109,4;6,9;…;18,2;23,9;75,9;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;83,9;…;…;…;…;…;6,1;…;…;…;…;…;…;…;…;122,9;110,9;…;…;3,0;…;…;…;…;…;1,7;85,0;42,2;64,2;…;…;…;…;…;…;85,0;41,9;64,1;…;…;84,2;7,6;3,6;4,7;5,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7014;7014;Challand-Saint-Victor;;728;…;11,3;28,8;100,6;5,5;…;20,4;22,1;92,2;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;78,9;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;109,3;98,8;…;…;3,8;…;…;…;…;…;2,3;83,4;49,8;66,8;…;…;…;…;…;…;83,1;49,8;66,7;…;…;67,2;22,9;2,3;7,6;2,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7015;7015;Chambave;;877;…;26,2;41,0;96,6;8,8;…;14,3;29,8;48,1;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;73,4;…;…;…;…;…;5,3;…;…;…;…;…;…;…;…;125,3;83,3;…;…;1,0;…;…;…;…;…;2,3;83,7;29,0;56,0;…;…;…;…;…;…;83,7;29,0;56,0;…;…;51,7;31,3;7,2;9,8;12,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7016;7016;Chamois;;151;…;64,2;10,4;128,8;8,6;…;20,6;32,4;63,6;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;83,3;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;130,4;-;…;…;2,2;…;…;…;…;…;1,4;92,1;58,8;78,7;…;…;…;…;…;…;92,1;58,8;78,7;…;…;96,0;2,0;2,0;0,0;0,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7017;7017;Champdepraz;;776;…;14,4;16,0;108,0;12,4;…;11,5;36,4;31,6;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;59,1;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;132,2;111,8;…;…;7,8;…;…;…;…;…;1,6;83,4;24,8;55,5;…;…;…;…;…;…;80,4;24,8;53,9;…;…;46,0;41,9;4,7;7,3;8,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7018;7018;Champorcher;;638;…;85,7;9,3;87,1;5,8;…;18,5;24,6;75,2;…;…;…;…;…;…;…;…;…;…;…;3,1;…;…;…;…;…;…;…;…;…;…;78,4;…;…;…;…;…;5,2;…;…;…;…;…;…;…;…;97,2;199,3;…;…;1,7;…;…;…;…;…;1,8;80,2;35,9;56,5;…;…;…;…;…;…;80,2;35,9;56,5;…;…;74,5;16,0;3,8;5,7;3,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7019;7019;Charvensod;;1.052;…;27,5;40,5;110,4;10,6;…;9,5;32,5;29,3;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;60,4;…;…;…;…;…;2,3;…;…;…;…;…;…;…;…;143,2;44,4;…;…;2,6;…;…;…;…;…;0,6;83,7;33,6;60,4;…;…;…;…;…;…;81,7;33,1;59,2;…;…;43,5;47,9;2,9;5,8;3,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7020;7020;Châtillon;;3.965;…;36,1;99,7;99,3;8,4;…;10,7;27,7;38,5;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;43,1;…;…;…;…;…;21,1;…;…;…;…;…;…;…;…;102,5;117,1;…;…;2,0;…;…;…;…;…;4,4;82,8;30,4;56,0;…;…;…;…;…;…;80,6;28,8;54,1;…;…;22,2;53,6;11,9;12,4;17,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7021;7021;Cogne;;1.772;…;4,9;8,3;99,8;8,6;…;9,6;25,7;37,2;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;62,3;…;…;…;…;…;41,8;…;…;…;…;…;…;…;…;117,9;309,7;…;…;2,0;…;…;…;…;…;1,8;87,0;34,3;60,7;…;…;…;…;…;…;85,5;33,4;59,5;…;…;32,5;55,9;4,7;6,9;5,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7022;7022;Courmayeur;;1.307;…;4,4;6,2;97,1;9,2;…;13,9;23,1;60,3;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;66,7;…;…;…;…;…;118,0;…;…;…;…;…;…;…;…;100,5;156,6;…;…;1,3;…;…;…;…;…;4,9;86,7;20,8;53,2;…;…;…;…;…;…;86,1;20,6;52,9;…;…;42,1;23,4;12,4;22,1;13,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7023;7023;Donnas;;2.051;…;43,5;59,9;94,0;9,1;…;14,3;30,0;47,6;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;71,0;…;…;…;…;…;5,7;…;…;…;…;…;…;…;…;98,8;147,2;…;…;2,6;…;…;…;…;…;1,9;80,9;19,9;48,9;…;…;…;…;…;…;75,9;16,3;44,6;…;…;30,1;56,6;6,9;6,3;15,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7024;7024;Doues;;531;…;72,3;32,2;95,2;9,6;…;16,8;29,1;57,8;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;77,3;…;…;…;…;…;1,1;…;…;…;…;…;…;…;…;184,4;35,3;…;…;2,9;…;…;…;…;…;0,8;87,9;47,0;67,1;…;…;…;…;…;…;87,9;47,0;67,1;…;…;83,7;12,7;2,0;1,6;3,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7025;7025;Emarèse;;337;…;61,7;33,5;129,3;11,6;…;24,0;44,2;54,3;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;80,5;…;…;…;…;…;1,7;…;…;…;…;…;…;…;…;145,9;-;…;…;3,7;…;…;…;…;…;0,3;86,1;46,0;67,4;…;…;…;…;…;…;81,3;44,4;64,1;…;…;64,7;31,2;2,3;1,7;3,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7026;7026;Etroubles;;552;…;19,6;14,1;112,3;9,2;…;19,4;27,5;70,8;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;71,8;…;…;…;…;…;16,2;…;…;…;…;…;…;…;…;109,0;89,1;…;…;2,2;…;…;…;…;…;2,0;81,9;22,2;54,1;…;…;…;…;…;…;80,7;21,3;53,1;…;…;68,3;11,1;13,1;7,5;12,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7027;7027;Fénis;;1.376;…;23,8;20,1;105,4;10,3;…;15,6;31,4;49,7;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;76,6;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;112,1;94,6;…;…;6,7;…;…;…;…;…;0,3;81,8;25,0;54,2;…;…;…;…;…;…;80,5;24,6;53,3;…;…;55,8;37,6;2,1;4,5;4,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7028;7028;Fontainemore;;804;…;83,3;25,5;84,4;9,5;…;22,4;26,7;83,7;…;…;…;…;…;…;…;…;…;…;…;2,9;…;…;…;…;…;…;…;…;…;…;79,3;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;89,2;119,3;…;…;2,1;…;…;…;…;…;1,4;88,3;61,3;73,7;…;…;…;…;…;…;88,0;61,3;73,5;…;…;67,7;23,4;3,0;5,9;2,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7029;7030;Gignod;;1.180;…;62,8;45,4;107,7;7,8;…;13,6;28,0;48,5;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;66,8;…;…;…;…;…;6,1;…;…;…;…;…;…;…;…;109,4;128,4;…;…;2,2;…;…;…;…;…;1,6;85,8;38,7;63,5;…;…;…;…;…;…;85,4;37,5;62,7;…;…;61,2;31,0;3,9;3,9;4,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7030;7031;Gressan;;1.490;…;25,9;58,5;105,2;13,9;…;8,7;43,5;20,0;…;…;…;…;…;…;…;…;…;…;…;3,8;…;…;…;…;…;…;…;…;…;…;57,9;…;…;…;…;…;11,4;…;…;…;…;…;…;…;…;123,7;107,4;…;…;1,8;…;…;…;…;…;1,0;79,5;18,2;49,9;…;…;…;…;…;…;73,9;17,5;46,6;…;…;31,3;58,9;4,8;5,1;9,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7031;7032;Gressoney-La-Trinité;;188;…;73,4;2,9;121,2;6,4;…;14,8;21,1;70,0;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;52,1;…;…;…;…;…;45,8;…;…;…;…;…;…;…;…;77,5;162,9;…;…;0,0;…;…;…;…;…;5,1;88,8;32,9;63,0;…;…;…;…;…;…;86,5;32,9;61,8;…;…;52,0;22,5;11,8;13,7;4,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7032;7033;Gressoney-Saint-Jean;;732;…;82,1;10,5;87,7;10,4;…;14,9;28,6;52,0;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;56,6;…;…;…;…;…;50,2;…;…;…;…;…;…;…;…;67,0;466,0;…;…;0,3;…;…;…;…;…;4,6;84,0;22,7;50,6;…;…;…;…;…;…;81,6;21,8;49,0;…;…;45,4;30,6;8,9;15,1;9,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7033;7034;Hône;;916;…;8,4;73,1;92,8;8,3;…;11,8;27,7;42,6;…;…;…;…;…;…;…;…;…;…;…;2,9;…;…;…;…;…;…;…;…;…;…;67,5;…;…;…;…;…;17,0;…;…;…;…;…;…;…;…;115,2;198,0;…;…;2,0;…;…;…;…;…;1,7;82,4;35,0;57,6;…;…;…;…;…;…;81,1;31,4;55,1;…;…;34,3;54,0;5,7;6,0;4,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7034;7035;Introd;;615;…;45,0;31,2;95,9;9,1;…;17,1;29,4;58,3;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;71,3;…;…;…;…;…;1,1;…;…;…;…;…;…;…;…;107,2;23,3;…;…;1,3;…;…;…;…;…;2,0;83,5;25,8;53,8;…;…;…;…;…;…;80,0;24,7;51,5;…;…;65,7;23,6;5,2;5,5;11,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7035;7036;Issime;1961;1.135;…;56,4;16,8;97,4;8,7;…;16,3;28,4;57,4;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;76,8;…;…;…;…;…;18,6;…;…;…;…;…;…;…;…;81,8;207,1;…;…;0,7;…;…;…;…;…;2,0;84,4;58,5;71,1;…;…;…;…;…;…;84,1;58,1;70,8;…;…;53,1;32,9;4,2;9,8;3,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7036;7037;Issogne;;1.273;…;21,3;53,6;103,4;11,8;…;10,6;35,0;30,3;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;68,6;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;147,7;199,6;…;…;2,8;…;…;…;…;…;0,5;82,8;36,9;60,0;…;…;…;…;…;…;76,1;25,4;50,9;…;…;12,3;79,2;2,3;6,3;3,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7037;7038;Jovençan;;433;…;40,4;61,9;118,7;9,5;…;11,5;27,6;41,6;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;77,0;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;90,3;85,8;…;…;5,9;…;…;…;…;…;1,0;85,4;58,0;72,7;…;…;…;…;…;…;84,4;57,5;71,8;…;…;67,2;27,2;3,4;2,2;3,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7038;7039;La Magdeleine;;105;…;68,6;11,8;98,1;8,6;…;13,8;23,8;57,9;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;93,8;…;…;…;…;…;1,6;…;…;…;…;…;…;…;…;73,4;-;…;…;0,0;…;…;…;…;…;0,0;93,3;27,1;59,1;…;…;…;…;…;…;88,9;27,1;57,0;…;…;100,0;0,0;0,0;0,0;0,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7039;7040;La Salle;;1.767;…;68,1;21,1;104,0;8,4;…;17,6;26,7;65,8;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;70,8;…;…;…;…;…;9,1;…;…;…;…;…;…;…;…;104,4;94,8;…;…;2,8;…;…;…;…;…;0,7;86,1;46,2;66,6;…;…;…;…;…;…;83,2;43,1;63,6;…;…;70,1;22,2;3,1;4,6;2,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7040;7041;La Thuile;;1.339;…;32,0;10,6;117,0;10,9;…;8,0;36,8;21,8;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;40,4;…;…;…;…;…;37,5;…;…;…;…;…;…;…;…;113,1;84,1;…;…;1,6;…;…;…;…;…;1,7;84,4;19,2;54,8;…;…;…;…;…;…;81,3;19,2;53,1;…;…;24,3;53,9;11,4;10,5;11,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7041;7042;Lillianes;;529;…;71,1;28,0;90,3;10,6;…;23,7;29,1;81,6;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;89,7;…;…;…;…;…;1,8;…;…;…;…;…;…;…;…;115,8;193,3;…;…;1,1;…;…;…;…;…;1,7;87,4;24,0;53,2;…;…;…;…;…;…;87,4;24,0;53,2;…;…;54,8;36,0;4,2;5,0;6,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7042;7043;Montjovet;;1.423;…;75,3;76,0;105,6;9,0;…;17,1;30,8;55,7;…;…;…;…;…;…;…;…;…;…;…;3,1;…;…;…;…;…;…;…;…;…;…;69,1;…;…;…;…;…;1,7;…;…;…;…;…;…;…;…;121,6;155,0;…;…;4,9;…;…;…;…;…;0,6;85,2;37,9;62,5;…;…;…;…;…;…;84,1;37,2;61,6;…;…;58,7;33,0;3,1;5,2;3,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7043;7044;Morgex;;1.538;…;45,6;35,5;108,4;9,8;…;10,0;30,3;32,8;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;50,5;…;…;…;…;…;19,8;…;…;…;…;…;…;…;…;118,0;111,1;…;…;1,9;…;…;…;…;…;3,8;85,8;24,4;56,8;…;…;…;…;…;…;83,3;24,1;55,4;…;…;32,8;52,6;6,9;7,6;14,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7044;7045;Nus;;1.841;…;56,7;32,1;101,0;9,1;…;15,7;28,8;54,5;…;…;…;…;…;…;…;…;…;…;…;3,6;…;…;…;…;…;…;…;…;…;…;74,9;…;…;…;…;…;10,9;…;…;…;…;…;…;…;…;125,8;146,6;…;…;2,9;…;…;…;…;…;2,1;79,7;13,4;46,8;…;…;…;…;…;…;79,6;13,4;46,7;…;…;52,4;31,2;8,4;8,0;18,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7045;7046;Ollomont;;238;…;69,3;4,4;95,1;5,9;…;14,3;19,2;74,3;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;82,1;…;…;…;…;…;9,0;…;…;…;…;…;…;…;…;77,3;214,8;…;…;2,2;…;…;…;…;…;1,3;88,7;80,7;84,7;…;…;…;…;…;…;88,7;80,7;84,7;…;…;85,7;8,8;2,2;3,3;0,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7046;7047;Oyace;;242;…;85,5;7,9;101,7;16,9;…;16,7;48,7;34,2;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;78,0;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;167,8;-;…;…;6,0;…;…;…;…;…;0,5;81,1;33,3;57,4;…;…;…;…;…;…;78,9;31,2;55,3;…;…;79,8;7,7;1,0;11,5;0,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7047;7048;Perloz;;681;…;86,6;29,6;98,5;8,4;…;17,7;30,4;58,3;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;86,3;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;103,5;213,2;…;…;3,5;…;…;…;…;…;0,5;81,4;22,7;51,8;…;…;…;…;…;…;77,9;22,7;50,1;…;…;43,3;50,2;3,8;2,7;10,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7048;7049;Pollein;;633;…;46,0;41,1;113,9;8,1;…;9,6;28,9;33,3;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;64,8;…;…;…;…;…;1,1;…;…;…;…;…;…;…;…;119,5;-;…;…;2,9;…;…;…;…;…;0,7;83,4;22,2;54,6;…;…;…;…;…;…;80,6;17,5;50,9;…;…;43,5;49,6;2,5;4,3;2,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7049;7050;Pontboset;;442;…;67,2;13,1;108,5;12,4;…;13,2;31,0;42,4;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;83,6;…;…;…;…;…;2,0;…;…;…;…;…;…;…;…;116,0;-;…;…;1,0;…;…;…;…;…;0,8;91,4;61,1;76,3;…;…;…;…;…;…;90,9;61,1;76,0;…;…;56,0;36,2;2,5;5,3;0,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;2;7;7050;7051;Pontey;;493;…;65,1;30,9;104,6;8,1;…;11,9;25,5;46,8;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;70,2;…;…;…;…;…;3,1;…;…;…;…;…;…;…;…;124,9;193,9;…;…;2,0;…;…;…;…;…;1,3;81,7;33,8;58,7;…;…;…;…;…;…;75,9;33,8;55,7;…;…;57,1;37,5;3,8;1,7;4,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
