AnnoCP;Livello territoriale;Codice Regione 2011;Codice Provincia 2011;Codice Comune all'epoca;Codice comune 2011;Denominazione del territorio;Flag comuni con variazioni (annoCP di primo confronto valido);P1;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;A1;A2;A3;A4;A5;A6;SS2;A8;A9;A10;A11;A12;A13;A14;A15;SS1;I1;I2;I3;I4;I5;I6;I7;I8;I9;SS4;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L11;L12;L13;L14;L15;L16;L17;L18;SS3;L19;L20;L21;L22;M1;M2;M3;M4;M5;M6;M7;M8;M9;V4;V5;V6;V7;V8;V9
1951;1;14;70;70019;70011;Casacalenda;;6.561;…;3,7;97,8;94,1;11,4;…;13,6;34,0;40,1;…;…;…;…;…;…;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;…;…;58,9;…;…;…;…;…;9,2;…;…;…;…;…;…;…;…;166,9;228,1;…;…;20,4;…;…;…;…;…;2,4;84,7;30,1;56,5;…;…;…;…;…;…;82,0;29,4;54,9;…;…;69,8;16,4;6,8;6,9;4,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70020;70012;Casalciprano;;1.673;…;36,8;88,2;98,2;9,4;…;15,2;31,3;48,5;…;…;…;…;…;…;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;…;…;73,7;…;…;…;…;…;0,3;…;…;…;…;…;…;…;…;124,9;473,5;…;…;18,5;…;…;…;…;…;1,8;90,0;40,2;64,6;…;…;…;…;…;…;89,3;39,8;64,1;…;…;82,3;11,9;2,8;2,9;1,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70021;70013;Castelbottaccio;;1.467;…;0,0;130,2;88,6;8,7;…;18,6;30,0;62,1;…;…;…;…;…;…;…;…;…;…;…;4,5;…;…;…;…;…;…;…;…;…;…;81,7;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;96,4;493,5;…;…;19,7;…;…;…;…;…;1,6;81,9;16,6;46,6;…;…;…;…;…;…;81,2;16,3;46,2;…;…;70,2;21,1;3,9;4,8;3,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70023;70014;Castellino del Biferno;1981;1.859;…;2,0;121,8;93,8;11,6;…;8,5;33,8;25,2;…;…;…;…;…;…;…;…;…;…;…;4,4;…;…;…;…;…;…;…;…;…;…;63,7;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;128,4;368,9;…;…;20,9;…;…;…;…;…;1,3;83,1;44,4;63,0;…;…;…;…;…;…;81,7;44,3;62,2;…;…;76,4;17,6;3,1;2,8;1,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70024;70015;Castelmauro;;5.010;…;1,0;115,2;95,9;12,5;…;14,0;36,9;37,9;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;76,1;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;173,8;161,0;…;…;40,6;…;…;…;…;…;1,3;87,0;46,9;66,4;…;…;…;…;…;…;86,3;46,6;65,9;…;…;81,5;12,6;2,8;3,0;2,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70029;70016;Castropignano;;2.821;…;31,7;104,4;91,9;12,1;…;13,2;36,9;35,6;…;…;…;…;…;…;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;…;…;73,8;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;136,4;223,4;…;…;25,7;…;…;…;…;…;1,2;84,4;57,0;69,9;…;…;…;…;…;…;83,5;57,0;69,5;…;…;82,3;12,5;3,2;2,0;1,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70030;70017;Cercemaggiore;;5.969;…;81,5;105,6;90,2;13,9;…;12,1;44,0;27,5;…;…;…;…;…;…;…;…;…;…;…;4,1;…;…;…;…;…;…;…;…;…;…;92,1;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;123,7;219,4;…;…;38,0;…;…;…;…;…;0,6;90,9;47,9;67,8;…;…;…;…;…;…;90,5;47,7;67,5;…;…;90,7;5,1;2,0;2,2;1,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70031;70018;Cercepiccola;;1.422;…;30,5;85,1;93,2;10,5;…;14,7;35,2;41,7;…;…;…;…;…;…;…;…;…;…;…;4,8;…;…;…;…;…;…;…;…;…;…;81,5;…;…;…;…;…;0,4;…;…;…;…;…;…;…;…;127,9;216,0;…;…;17,4;…;…;…;…;…;0,7;88,2;76,4;82,0;…;…;…;…;…;…;86,2;74,9;80,4;…;…;90,3;4,8;2,1;2,7;1,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70034;70019;Civitacampomarano;;1.749;…;0,9;45,3;82,9;8,9;…;20,8;29,0;71,6;…;…;…;…;…;…;…;…;…;…;…;4,7;…;…;…;…;…;…;…;…;…;…;80,4;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;110,2;343,5;…;…;31,8;…;…;…;…;…;1,4;84,0;46,0;63,1;…;…;…;…;…;…;83,0;45,7;62,5;…;…;80,0;11,8;4,2;4,0;1,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70036;70020;Colle d'Anchise;;2.035;…;45,8;129,0;92,3;12,4;…;12,7;37,4;33,9;…;…;…;…;…;…;…;…;…;…;…;5,1;…;…;…;…;…;…;…;…;…;…;69,3;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;132,9;216,8;…;…;16,6;…;…;…;…;…;1,3;80,1;45,5;62,1;…;…;…;…;…;…;79,9;45,3;61,9;…;…;87,9;8,5;2,2;1,4;1,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70037;70021;Colletorto;;4.362;…;0,5;121,5;98,8;12,5;…;13,5;39,1;34,5;…;…;…;…;…;…;…;…;…;…;…;4,7;…;…;…;…;…;…;…;…;…;…;74,4;…;…;…;…;…;0,2;…;…;…;…;…;…;…;…;192,8;197,6;…;…;21,7;…;…;…;…;…;2,0;84,9;62,4;73,6;…;…;…;…;…;…;83,9;62,2;73,0;…;…;81,9;10,4;3,2;4,5;1,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70040;70022;Duronia;;2.255;…;59,6;101,4;82,9;14,1;…;13,2;47,2;27,9;…;…;…;…;…;…;…;…;…;…;…;4,5;…;…;…;…;…;…;…;…;…;…;88,4;…;…;…;…;…;0,2;…;…;…;…;…;…;…;…;121,5;235,2;…;…;20,7;…;…;…;…;…;0,9;82,2;52,5;65,3;…;…;…;…;…;…;81,5;52,4;64,9;…;…;82,2;13,9;1,9;2,0;0,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70041;70023;Ferrazzano;;2.280;…;23,9;139,2;97,4;9,3;…;11,7;29,3;39,8;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;57,0;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;120,3;445,1;…;…;13,9;…;…;…;…;…;1,8;83,4;14,4;48,2;…;…;…;…;…;…;81,5;14,3;47,2;…;…;68,6;21,4;4,8;5,1;9,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70045;70024;Fossalto;;3.315;…;65,5;117,1;92,7;14,0;…;11,3;41,7;27,2;…;…;…;…;…;…;…;…;…;…;…;4,5;…;…;…;…;…;…;…;…;…;…;76,6;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;156,8;118,3;…;…;23,5;…;…;…;…;…;1,3;87,4;59,9;72,8;…;…;…;…;…;…;86,5;59,6;72,2;…;…;86,0;9,8;2,2;2,0;1,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70047;70025;Gambatesa;;3.164;…;0,0;73,8;99,4;11,9;…;12,0;37,4;32,1;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;76,9;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;181,7;219,6;…;…;21,4;…;…;…;…;…;1,6;83,7;46,1;64,7;…;…;…;…;…;…;83,5;46,0;64,5;…;…;75,8;15,8;3,7;4,7;2,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70048;70026;Gildone;;2.786;…;2,2;93,7;97,2;11,1;…;12,0;37,1;32,5;…;…;…;…;…;…;…;…;…;…;…;5,0;…;…;…;…;…;…;…;…;…;…;75,7;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;127,7;140,1;…;…;28,5;…;…;…;…;…;0,8;89,9;72,0;80,6;…;…;…;…;…;…;89,8;71,8;80,5;…;…;86,4;9,7;1,9;1,9;1,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70049;70027;Guardialfiera;;2.330;…;8,8;54,0;89,0;13,3;…;13,3;38,1;35,1;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;62,2;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;188,3;138,1;…;…;32,5;…;…;…;…;…;1,4;88,4;48,1;66,9;…;…;…;…;…;…;87,7;48,1;66,6;…;…;80,3;13,2;4,0;2,4;3,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70050;70028;Guardiaregia;;2.458;…;54,3;58,6;90,0;11,9;…;10,6;36,7;29,0;…;…;…;…;…;…;…;…;…;…;…;4,9;…;…;…;…;…;…;…;…;…;…;73,6;…;…;…;…;…;2,3;…;…;…;…;…;…;…;…;165,0;210,3;…;…;18,1;…;…;…;…;…;1,1;85,0;61,7;72,4;…;…;…;…;…;…;83,2;61,3;71,4;…;…;87,9;7,6;2,7;1,8;1,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70051;70029;Guglionesi;;8.007;…;19,2;79,5;98,0;12,3;…;11,5;38,0;30,3;…;…;…;…;…;…;…;…;…;…;…;4,4;…;…;…;…;…;…;…;…;…;…;40,4;…;…;…;…;…;11,3;…;…;…;…;…;…;…;…;182,5;244,3;…;…;24,6;…;…;…;…;…;2,2;82,2;39,0;60,4;…;…;…;…;…;…;81,0;38,8;59,7;…;…;78,3;11,8;4,7;5,2;2,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70053;70030;Jelsi;;3.630;…;0,9;127,4;97,4;11,9;…;14,3;40,6;35,1;…;…;…;…;…;…;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;…;…;70,3;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;163,0;192,2;…;…;21,2;…;…;…;…;…;1,7;82,3;58,1;70,0;…;…;…;…;…;…;80,6;57,9;69,1;…;…;83,5;10,1;3,7;2,7;2,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70054;70031;Larino;;8.521;…;29,4;96,5;100,5;13,1;…;10,5;41,6;25,4;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;32,8;…;…;…;…;…;1,1;…;…;…;…;…;…;…;…;190,6;220,2;…;…;21,9;…;…;…;…;…;3,5;82,0;25,4;53,2;…;…;…;…;…;…;80,6;25,3;52,5;…;…;59,3;20,2;10,9;9,6;8,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70055;70032;Limosano;;2.954;…;0,0;105,3;93,7;12,0;…;12,0;38,0;31,6;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;79,9;…;…;…;…;…;0,2;…;…;…;…;…;…;…;…;113,4;333,9;…;…;26,3;…;…;…;…;…;1,3;85,4;60,8;72,7;…;…;…;…;…;…;85,2;60,8;72,6;…;…;83,8;10,4;2,8;3,0;1,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70057;70033;Lucito;;1.943;…;2,6;62,1;90,9;9,0;…;21,5;24,6;87,4;…;…;…;…;…;…;…;…;…;…;…;4,4;…;…;…;…;…;…;…;…;…;…;78,0;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;89,3;486,1;…;…;63,2;…;…;…;…;…;1,5;93,1;61,9;76,6;…;…;…;…;…;…;91,8;61,6;75,9;…;…;88,5;6,4;2,6;2,6;1,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70058;70034;Lupara;;1.959;…;4,4;76,3;97,5;11,2;…;13,7;35,9;38,2;…;…;…;…;…;…;…;…;…;…;…;4,8;…;…;…;…;…;…;…;…;…;…;81,8;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;146,6;114,5;…;…;48,2;…;…;…;…;…;1,4;92,6;69,9;80,9;…;…;…;…;…;…;92,5;69,9;80,8;…;…;85,3;9,5;2,3;2,9;2,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70061;70035;Macchia Valfortore;;1.860;…;1,0;71,7;100,4;12,6;…;10,9;36,5;29,8;…;…;…;…;…;…;…;…;…;…;…;4,2;…;…;…;…;…;…;…;…;…;…;73,5;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;164,5;695,1;…;…;20,7;…;…;…;…;…;1,4;83,2;58,6;70,6;…;…;…;…;…;…;83,2;58,6;70,6;…;…;88,8;5,7;2,4;3,1;0,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70062;70036;Mafalda;;2.669;…;10,6;81,8;99,3;12,8;…;12,2;40,9;29,9;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;75,4;…;…;…;…;…;0,2;…;…;…;…;…;…;…;…;138,8;192,2;…;…;34,2;…;…;…;…;…;1,0;87,0;59,7;73,1;…;…;…;…;…;…;86,1;59,4;72,5;…;…;87,6;8,3;1,9;2,2;0,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70063;70037;Matrice;;1.707;…;15,6;83,8;92,2;10,4;…;11,2;37,4;29,9;…;…;…;…;…;…;…;…;…;…;…;4,8;…;…;…;…;…;…;…;…;…;…;65,0;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;147,4;216,9;…;…;15,2;…;…;…;…;…;2,0;79,9;46,2;62,1;…;…;…;…;…;…;79,0;45,7;61,5;…;…;70,1;22,7;5,1;2,2;4,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70064;70038;Mirabello Sannitico;;2.682;…;20,2;125,2;94,3;11,7;…;9,9;34,6;28,5;…;…;…;…;…;…;…;…;…;…;…;5,2;…;…;…;…;…;…;…;…;…;…;70,2;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;142,5;234,2;…;…;15,5;…;…;…;…;…;1,4;84,0;8,2;44,9;…;…;…;…;…;…;83,6;8,1;44,7;…;…;76,2;15,3;4,4;4,0;3,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70066;70039;Molise;;497;…;0,0;95,4;93,4;11,1;…;12,3;35,1;35,0;…;…;…;…;…;…;…;…;…;…;…;4,5;…;…;…;…;…;…;…;…;…;…;90,5;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;122,7;-;…;…;15,4;…;…;…;…;…;0,9;83,7;62,8;72,4;…;…;…;…;…;…;82,1;62,8;71,6;…;…;87,6;8,1;2,3;2,0;0,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70067;70040;Monacilioni;;2.027;…;12,1;74,9;100,1;11,8;…;14,8;35,6;41,6;…;…;…;…;…;…;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;…;…;57,7;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;135,1;200,7;…;…;15,5;…;…;…;…;…;1,8;79,2;32,4;55,5;…;…;…;…;…;…;77,1;32,2;54,4;…;…;64,2;24,6;4,4;6,8;2,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70068;70041;Montagano;;2.835;…;2,4;106,9;89,9;9,8;…;13,5;32,9;41,1;…;…;…;…;…;…;…;…;…;…;…;4,5;…;…;…;…;…;…;…;…;…;…;63,1;…;…;…;…;…;0,3;…;…;…;…;…;…;…;…;122,2;316,2;…;…;14,3;…;…;…;…;…;2,1;83,6;10,7;44,9;…;…;…;…;…;…;82,6;10,7;44,5;…;…;73,1;16,0;6,9;4,0;17,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70070;70042;Montecilfone;;3.810;…;9,9;167,5;99,3;13,8;…;13,2;43,8;30,2;…;…;…;…;…;…;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;…;…;65,8;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;161,0;273,9;…;…;25,2;…;…;…;…;…;1,2;82,6;29,8;55,8;…;…;…;…;…;…;80,7;29,7;54,8;…;…;80,2;9,2;3,4;7,1;2,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70071;70043;Montefalcone nel Sannio;;3.360;…;11,1;104,3;98,9;12,4;…;12,9;35,9;36,1;…;…;…;…;…;…;…;…;…;…;…;5,4;…;…;…;…;…;…;…;…;…;…;80,0;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;144,1;192,6;…;…;31,1;…;…;…;…;…;1,8;87,3;54,5;70,8;…;…;…;…;…;…;83,9;54,0;68,8;…;…;83,1;10,1;3,9;3,0;2,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70072;70044;Montelongo;;1.644;…;1,2;129,4;94,1;12,6;…;14,5;38,4;37,8;…;…;…;…;…;…;…;…;…;…;…;4,4;…;…;…;…;…;…;…;…;…;…;79,2;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;167,0;170,9;…;…;11,6;…;…;…;…;…;2,2;84,9;40,7;61,9;…;…;…;…;…;…;83,2;40,5;61,0;…;…;81,1;10,4;3,7;4,9;3,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70073;70045;Montemitro;;906;…;4,0;56,4;83,8;11,0;…;14,6;31,9;45,9;…;…;…;…;…;…;…;…;…;…;…;4,7;…;…;…;…;…;…;…;…;…;…;79,6;…;…;…;…;…;0,2;…;…;…;…;…;…;…;…;128,3;280,5;…;…;31,8;…;…;…;…;…;1,2;89,5;61,8;74,3;…;…;…;…;…;…;87,8;61,8;73,5;…;…;88,7;6,1;3,0;2,2;2,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70074;70046;Montenero di Bisaccia;;8.151;…;17,7;87,3;98,2;13,9;…;9,8;42,4;23,2;…;…;…;…;…;…;…;…;…;…;…;3,8;…;…;…;…;…;…;…;…;…;…;64,8;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;191,6;213,4;…;…;31,8;…;…;…;…;…;1,4;84,8;34,8;59,4;…;…;…;…;…;…;82,8;34,4;58,2;…;…;79,7;13,1;3,4;3,9;1,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70077;70047;Montorio nei Frentani;;2.520;…;5,8;79,5;99,2;12,1;…;16,9;36,4;46,3;…;…;…;…;…;…;…;…;…;…;…;4,1;…;…;…;…;…;…;…;…;…;…;63,7;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;143,3;630,7;…;…;18,7;…;…;…;…;…;1,6;85,9;49,2;67,3;…;…;…;…;…;…;85,0;49,2;66,9;…;…;86,5;6,3;3,3;3,9;1,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70078;70048;Morrone del Sannio;;2.805;…;1,6;61,4;94,8;10,6;…;15,4;30,9;49,8;…;…;…;…;…;…;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;…;…;78,8;…;…;…;…;…;0,2;…;…;…;…;…;…;…;…;122,0;200,8;…;…;25,8;…;…;…;…;…;1,6;86,8;61,0;73,3;…;…;…;…;…;…;86,0;60,8;72,8;…;…;86,3;8,2;2,6;2,9;1,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;14;70;70079;70049;Oratino;;1.760;…;7,8;97,8;90,7;9,9;…;15,2;31,2;48,6;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;73,5;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;103,5;203,6;…;…;15,6;…;…;…;…;…;2,1;78,7;44,8;60,9;…;…;…;…;…;…;76,5;44,8;59,9;…;…;74,0;18,4;4,9;2,7;3,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
