AnnoCP;Livello territoriale;Codice Regione 2011;Codice Provincia 2011;Codice Comune all'epoca;Codice comune 2011;Denominazione del territorio;Flag comuni con variazioni (annoCP di primo confronto valido);P1;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;A1;A2;A3;A4;A5;A6;SS2;A8;A9;A10;A11;A12;A13;A14;A15;SS1;I1;I2;I3;I4;I5;I6;I7;I8;I9;SS4;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L11;L12;L13;L14;L15;L16;L17;L18;SS3;L19;L20;L21;L22;M1;M2;M3;M4;M5;M6;M7;M8;M9;V4;V5;V6;V7;V8;V9
1951;1;9;45;45011;45011;Montignoso;;6.091;…;42,9;365,4;96,8;11,6;…;10,3;35,2;29,2;…;…;…;…;…;…;…;…;…;…;…;5,1;…;…;…;…;…;…;…;…;…;…;55,1;…;…;…;…;…;4,8;…;…;…;…;…;…;…;…;112,0;137,7;…;…;11,6;…;…;…;…;…;1,9;77,3;10,7;43,2;…;…;…;…;…;…;67,0;8,3;36,9;…;…;16,8;61,5;11,1;10,6;18,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;45;45012;45012;Mulazzo;;4.666;…;55,3;74,5;104,0;7,9;…;14,4;26,8;53,9;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;65,2;…;…;…;…;…;2,7;…;…;…;…;…;…;…;…;105,7;157,1;…;…;14,0;…;…;…;…;…;1,5;84,8;26,9;56,1;…;…;…;…;…;…;79,1;25,5;52,6;…;…;57,6;22,6;5,5;14,3;5,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;45;45013;45013;Podenzana;;1.790;…;93,9;104,1;97,6;7,7;…;16,7;26,8;62,4;…;…;…;…;…;…;…;…;…;…;…;4,4;…;…;…;…;…;…;…;…;…;…;69,7;…;…;…;…;…;2,9;…;…;…;…;…;…;…;…;96,9;290,0;…;…;11,1;…;…;…;…;…;1,1;85,3;21,1;52,8;…;…;…;…;…;…;73,1;10,7;41,5;…;…;43,5;44,7;7,2;4,6;7,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;45;45014;45014;Pontremoli;1961;14.445;…;25,9;82,6;92,8;8,3;…;14,3;27,7;51,6;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;52,0;…;…;…;…;…;18,1;…;…;…;…;…;…;…;…;99,2;127,6;…;…;8,9;…;…;…;…;…;4,3;78,7;21,0;48,4;…;…;…;…;…;…;71,7;18,6;43,8;…;…;42,5;25,6;17,8;14,1;20,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;45;45015;45015;Tresana;;4.047;…;54,3;91,4;100,2;7,5;…;17,1;25,9;66,0;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;74,5;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;97,8;200,1;…;…;12,3;…;…;…;…;…;1,3;85,4;25,9;55,3;…;…;…;…;…;…;78,1;24,2;50,9;…;…;56,6;22,1;7,4;13,9;3,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;45;45016;45016;Villafranca in Lunigiana;;5.293;…;19,6;179,5;99,1;7,6;…;13,1;26,4;49,7;…;…;…;…;…;…;…;…;…;…;…;4,8;…;…;…;…;…;…;…;…;…;…;51,6;…;…;…;…;…;12,6;…;…;…;…;…;…;…;…;100,3;133,8;…;…;8,8;…;…;…;…;…;2,7;78,7;16,7;47,6;…;…;…;…;…;…;73,1;15,2;44,0;…;…;31,6;39,6;13,6;15,2;11,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;45;45017;45017;Zeri;1961;3.710;…;53,7;45,7;101,6;9,6;…;15,3;31,0;49,2;…;…;…;…;…;…;…;…;…;…;…;4,8;…;…;…;…;…;…;…;…;…;…;78,6;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;98,7;188,9;…;…;14,2;…;…;…;…;…;1,0;88,5;33,9;61,4;…;…;…;…;…;…;88,2;33,8;61,2;…;…;89,3;4,5;2,8;3,4;1,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46001;46001;Altopascio;;7.254;…;76,4;252,8;95,9;8,2;…;17,7;27,4;64,8;…;…;…;…;…;…;…;…;…;…;…;5,1;…;…;…;…;…;…;…;…;…;…;41,1;…;…;…;…;…;1,9;…;…;…;…;…;…;…;…;80,6;192,5;…;…;11,1;…;…;…;…;…;2,1;87,6;24,9;55,5;…;…;…;…;…;…;85,1;23,6;53,6;…;…;60,1;21,2;6,6;12,1;5,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46002;46002;Bagni di Lucca;;11.567;…;24,4;70,3;88,7;8,3;…;19,0;26,9;70,5;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;60,8;…;…;…;…;…;13,8;…;…;…;…;…;…;…;…;76,6;172,3;…;…;6,8;…;…;…;…;…;2,0;83,0;17,8;47,9;…;…;…;…;…;…;76,1;15,5;43,5;…;…;27,6;52,2;6,9;13,3;10,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46003;46003;Barga;;11.770;…;34,8;176,9;93,8;9,1;…;13,6;30,9;44,0;…;…;…;…;…;…;…;…;…;…;…;4,5;…;…;…;…;…;…;…;…;…;…;28,6;…;…;…;…;…;32,5;…;…;…;…;…;…;…;…;96,2;140,5;…;…;5,9;…;…;…;…;…;3,3;79,7;24,1;50,7;…;…;…;…;…;…;71,8;19,4;44,4;…;…;29,3;51,9;9,0;9,8;12,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46004;46004;Borgo a Mozzano;1971;8.234;…;32,7;122,9;90,8;9,1;…;16,7;32,4;51,5;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;49,6;…;…;…;…;…;9,6;…;…;…;…;…;…;…;…;76,8;227,2;…;…;5,9;…;…;…;…;…;2,7;84,0;29,4;55,0;…;…;…;…;…;…;76,6;22,9;48,1;…;…;41,2;45,8;6,6;6,4;6,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46005;46005;Camaiore;;24.682;…;48,4;292,1;94,2;9,4;…;13,1;32,2;40,8;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;46,7;…;…;…;…;…;22,4;…;…;…;…;…;…;…;…;85,5;171,1;…;…;11,5;…;…;…;…;…;2,8;82,1;24,2;51,9;…;…;…;…;…;…;76,7;21,9;48,2;…;…;43,8;35,2;8,3;12,8;8,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46006;46006;Camporgiano;;3.300;…;31,1;121,8;106,3;9,7;…;15,0;31,2;48,1;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;50,1;…;…;…;…;…;8,9;…;…;…;…;…;…;…;…;94,3;135,7;…;…;5,8;…;…;…;…;…;3,0;83,0;19,5;52,0;…;…;…;…;…;…;78,4;17,7;48,7;…;…;49,7;34,9;7,7;7,7;12,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46007;46007;Capannori;;41.874;…;70,3;267,4;94,0;8,5;…;16,4;28,7;57,2;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;54,4;…;…;…;…;…;3,0;…;…;…;…;…;…;…;…;84,0;163,6;…;…;8,2;…;…;…;…;…;1,7;82,2;34,0;57,2;…;…;…;…;…;…;71,8;26,1;48,1;…;…;42,5;43,7;6,3;7,5;5,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46008;46008;Careggine;;1.688;…;47,7;69,0;102,6;13,3;…;10,8;44,9;24,0;…;…;…;…;…;…;…;…;…;…;…;4,4;…;…;…;…;…;…;…;…;…;…;59,7;…;…;…;…;…;0,4;…;…;…;…;…;…;…;…;112,0;157,0;…;…;13,3;…;…;…;…;…;1,4;75,0;13,2;43,8;…;…;…;…;…;…;68,5;12,1;40,1;…;…;43,3;46,1;5,4;5,2;8,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46009;46009;Castelnuovo di Garfagnana;;6.309;…;27,5;221,4;94,2;10,8;…;12,4;36,5;33,9;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;31,3;…;…;…;…;…;28,4;…;…;…;…;…;…;…;…;115,3;174,6;…;…;5,7;…;…;…;…;…;3,4;82,2;21,7;50,5;…;…;…;…;…;…;77,5;20,6;47,7;…;…;28,2;44,5;11,5;15,8;11,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46010;46010;Castiglione di Garfagnana;;3.271;…;63,4;67,2;91,1;10,4;…;14,1;37,1;37,9;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;56,5;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;98,6;128,0;…;…;5,3;…;…;…;…;…;1,9;83,0;21,0;50,5;…;…;…;…;…;…;75,9;16,5;44,7;…;…;60,3;26,1;7,5;6,1;9,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46011;46011;Coreglia Antelminelli;;5.564;…;37,2;105,4;90,1;8,4;…;16,9;29,0;58,2;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;43,5;…;…;…;…;…;9,7;…;…;…;…;…;…;…;…;80,8;120,3;…;…;8,9;…;…;…;…;…;1,4;84,5;19,4;49,6;…;…;…;…;…;…;76,5;16,0;44,1;…;…;40,9;45,8;6,9;6,5;9,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46012;46012;Fabbriche di Vallico;;1.213;…;13,8;78,1;93,2;8,6;…;14,1;26,9;52,3;…;…;…;…;…;…;…;…;…;…;…;3,6;…;…;…;…;…;…;…;…;…;…;74,7;…;…;…;…;…;3,0;…;…;…;…;…;…;…;…;72,8;165,7;…;…;5,6;…;…;…;…;…;1,4;83,3;18,4;48,9;…;…;…;…;…;…;82,7;18,1;48,4;…;…;61,3;28,1;4,5;6,1;5,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46013;46013;Forte dei Marmi;;7.878;…;19,6;897,3;89,8;9,2;…;12,3;29,5;41,6;…;…;…;…;…;…;…;…;…;…;…;4,7;…;…;…;…;…;…;…;…;…;…;42,3;…;…;…;…;…;64,4;…;…;…;…;…;…;…;…;96,0;155,8;…;…;9,3;…;…;…;…;…;5,4;76,9;18,7;45,9;…;…;…;…;…;…;73,3;17,1;43,3;…;…;11,3;41,5;19,9;27,3;17,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46014;46014;Fosciandora;;1.296;…;47,5;65,4;101,6;9,8;…;13,0;33,0;39,5;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;44,7;…;…;…;…;…;6,7;…;…;…;…;…;…;…;…;82,9;150,3;…;…;8,1;…;…;…;…;…;1,7;84,4;33,4;59,0;…;…;…;…;…;…;82,4;31,6;57,1;…;…;66,6;25,6;5,1;2,7;4,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46015;46015;Gallicano;;5.145;…;28,1;168,7;91,8;9,5;…;13,0;32,3;40,4;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;45,6;…;…;…;…;…;5,7;…;…;…;…;…;…;…;…;98,9;134,4;…;…;7,3;…;…;…;…;…;1,8;81,6;28,1;53,8;…;…;…;…;…;…;72,8;19,5;45,1;…;…;30,3;58,7;5,1;5,9;5,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46016;46016;Giuncugnano;;1.112;…;38,5;58,7;104,4;8,5;…;16,5;30,3;54,4;…;…;…;…;…;…;…;…;…;…;…;3,8;…;…;…;…;…;…;…;…;…;…;71,0;…;…;…;…;…;0,6;…;…;…;…;…;…;…;…;95,1;43,2;…;…;5,8;…;…;…;…;…;1,3;85,1;16,8;51,1;…;…;…;…;…;…;76,6;10,9;43,9;…;…;74,1;17,1;3,8;5,0;15,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46017;46017;Lucca;;88.302;…;27,9;475,9;86,5;8,1;…;14,8;26,8;55,1;…;…;…;…;…;…;…;…;…;…;…;3,8;…;…;…;…;…;…;…;…;…;…;35,8;…;…;…;…;…;26,1;…;…;…;…;…;…;…;…;84,1;169,4;…;…;5,3;…;…;…;…;…;6,8;76,7;32,9;52,9;…;…;…;…;…;…;65,7;27,8;45,1;…;…;19,8;41,7;21,6;17,0;19,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46018;46018;Massarosa;;14.501;…;56,6;211,4;94,2;9,8;…;13,7;32,2;42,4;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;53,0;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;93,3;201,5;…;…;9,7;…;…;…;…;…;1,5;83,1;28,8;54,9;…;…;…;…;…;…;77,0;25,2;50,1;…;…;41,1;43,0;7,1;8,8;5,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46019;46019;Minucciano;;4.334;…;18,1;76,0;104,7;11,4;…;12,0;36,7;32,6;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;65,3;…;…;…;…;…;7,8;…;…;…;…;…;…;…;…;110,0;150,1;…;…;11,1;…;…;…;…;…;1,7;81,1;8,7;46,1;…;…;…;…;…;…;71,7;7,6;40,7;…;…;25,8;61,4;7,3;5,5;21,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46020;46020;Molazzana;;2.306;…;57,1;72,9;100,5;9,9;…;11,7;34,2;34,2;…;…;…;…;…;…;…;…;…;…;…;3,6;…;…;…;…;…;…;…;…;…;…;47,6;…;…;…;…;…;0,9;…;…;…;…;…;…;…;…;102,2;217,9;…;…;7,0;…;…;…;…;…;1,5;83,0;15,4;49,6;…;…;…;…;…;…;74,7;13,5;44,4;…;…;53,0;39,4;4,4;3,1;9,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46021;46021;Montecarlo;;3.834;…;85,6;245,9;100,7;8,3;…;15,5;27,4;56,7;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;37,5;…;…;…;…;…;1,4;…;…;…;…;…;…;…;…;68,8;205,5;…;…;10,0;…;…;…;…;…;2,2;89,7;9,0;49,2;…;…;…;…;…;…;87,0;8,5;47,5;…;…;68,3;18,4;4,8;8,5;17,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46022;46022;Pescaglia;1971;5.897;…;45,2;77,8;94,3;8,2;…;18,2;29,0;62,6;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;66,8;…;…;…;…;…;4,9;…;…;…;…;…;…;…;…;74,2;205,8;…;…;8,7;…;…;…;…;…;1,3;85,2;25,4;54,1;…;…;…;…;…;…;74,1;19,6;45,7;…;…;58,1;30,1;6,3;5,6;6,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46023;46023;Piazza al Serchio;;2.984;…;35,6;110,2;101,6;12,1;…;12,0;40,5;29,7;…;…;…;…;…;…;…;…;…;…;…;3,8;…;…;…;…;…;…;…;…;…;…;54,3;…;…;…;…;…;4,8;…;…;…;…;…;…;…;…;105,0;133,2;…;…;7,7;…;…;…;…;…;2,1;79,8;11,4;45,2;…;…;…;…;…;…;73,5;9,8;41,3;…;…;36,6;50,0;7,0;6,5;18,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46024;46024;Pietrasanta;;21.812;…;35,9;523,8;93,2;8,7;…;13,6;27,5;49,4;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;35,7;…;…;…;…;…;29,8;…;…;…;…;…;…;…;…;103,6;210,2;…;…;10,4;…;…;…;…;…;3,3;80,2;18,7;48,3;…;…;…;…;…;…;75,7;17,6;45,6;…;…;27,8;47,5;9,2;15,5;10,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46025;46025;Pieve Fosciana;;2.999;…;35,8;104,2;98,6;9,6;…;14,2;33,0;43,2;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;36,1;…;…;…;…;…;13,2;…;…;…;…;…;…;…;…;99,8;131,8;…;…;6,0;…;…;…;…;…;3,3;82,8;15,5;48,9;…;…;…;…;…;…;77,9;15,1;46,2;…;…;41,4;42,8;7,5;8,3;15,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46026;46026;Porcari;;5.403;…;71,9;302,2;97,0;9,3;…;14,0;28,2;49,8;…;…;…;…;…;…;…;…;…;…;…;4,7;…;…;…;…;…;…;…;…;…;…;52,9;…;…;…;…;…;1,0;…;…;…;…;…;…;…;…;85,6;185,1;…;…;6,7;…;…;…;…;…;1,9;84,8;17,7;50,6;…;…;…;…;…;…;79,8;16,2;47,5;…;…;44,7;38,6;6,9;9,7;10,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46027;46027;San Romano in Garfagnana;;2.010;…;26,9;77,2;104,5;9,4;…;15,8;31,1;50,9;…;…;…;…;…;…;…;…;…;…;…;4,8;…;…;…;…;…;…;…;…;…;…;55,5;…;…;…;…;…;2,5;…;…;…;…;…;…;…;…;86,9;188,3;…;…;6,4;…;…;…;…;…;2,6;79,8;18,2;49,5;…;…;…;…;…;…;76,1;17,6;47,4;…;…;57,7;31,7;5,4;5,1;10,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46028;46028;Seravezza;;11.573;…;41,1;294,0;95,9;8,9;…;15,3;28,2;54,3;…;…;…;…;…;…;…;…;…;…;…;5,7;…;…;…;…;…;…;…;…;…;…;44,9;…;…;…;…;…;11,5;…;…;…;…;…;…;…;…;102,4;179,5;…;…;11,0;…;…;…;…;…;2,7;75,8;9,3;41,5;…;…;…;…;…;…;68,6;8,6;37,6;…;…;9,4;67,4;12,1;11,0;25,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46029;46029;Sillano;;1.598;…;3,8;25,7;99,0;8,9;…;20,1;25,5;79,0;…;…;…;…;…;…;…;…;…;…;…;4,7;…;…;…;…;…;…;…;…;…;…;85,4;…;…;…;…;…;0,1;…;…;…;…;…;…;…;…;90,7;79,9;…;…;8,7;…;…;…;…;…;1,2;86,2;13,9;49,7;…;…;…;…;…;…;86,2;13,8;49,7;…;…;79,0;10,2;4,8;6,0;10,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46030;46030;Stazzema;;7.058;…;29,3;87,4;91,9;9,1;…;14,8;30,3;48,9;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;65,1;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;96,8;162,6;…;…;13,6;…;…;…;…;…;1,3;78,4;15,2;45,2;…;…;…;…;…;…;68,7;13,5;39,7;…;…;27,5;62,2;5,2;5,1;5,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46031;46031;Vagli Sotto;;2.294;…;14,6;55,9;103,0;13,1;…;13,2;37,2;35,5;…;…;…;…;…;…;…;…;…;…;…;4,9;…;…;…;…;…;…;…;…;…;…;61,8;…;…;…;…;…;1,1;…;…;…;…;…;…;…;…;103,6;227,4;…;…;10,0;…;…;…;…;…;1,2;78,6;7,4;42,6;…;…;…;…;…;…;64,6;6,3;35,2;…;…;21,6;63,6;6,3;8,6;8,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;9;46;46032;46032;Vergemoli;;1.282;…;45,6;47,0;86,6;9,4;…;14,9;28,5;52,3;…;…;…;…;…;…;…;…;…;…;…;4,5;…;…;…;…;…;…;…;…;…;…;69,3;…;…;…;…;…;0,7;…;…;…;…;…;…;…;…;87,3;163,2;…;…;11,0;…;…;…;…;…;1,0;82,7;13,0;44,9;…;…;…;…;…;…;69,9;12,7;38,9;…;…;42,0;41,1;6,7;10,2;10,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
