AnnoCP;Livello territoriale;Codice Regione 2011;Codice Provincia 2011;Codice Comune all'epoca;Codice comune 2011;Denominazione del territorio;Flag comuni con variazioni (annoCP di primo confronto valido);P1;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;A1;A2;A3;A4;A5;A6;SS2;A8;A9;A10;A11;A12;A13;A14;A15;SS1;I1;I2;I3;I4;I5;I6;I7;I8;I9;SS4;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L11;L12;L13;L14;L15;L16;L17;L18;SS3;L19;L20;L21;L22;M1;M2;M3;M4;M5;M6;M7;M8;M9;V4;V5;V6;V7;V8;V9
1951;1;3;12;12011;12014;Biandronno;;1.214;…;9,7;145,0;89,7;8,1;…;19,6;25,4;77,2;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;60,9;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;81,4;226,0;…;…;1,7;…;…;…;…;…;2,4;80,0;37,0;57,1;…;…;…;…;…;…;77,2;32,6;53,5;…;…;11,8;72,1;6,3;9,8;4,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12012;12015;Bisuschio;;1.746;…;31,3;245,2;96,0;8,8;…;12,1;30,3;39,9;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;29,9;…;…;…;…;…;33,1;…;…;…;…;…;…;…;…;99,0;184,2;…;…;1,3;…;…;…;…;…;2,4;82,1;28,9;54,6;…;…;…;…;…;…;78,3;27,3;52,0;…;…;10,9;67,6;10,0;11,5;7,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12013;12016;Bodio Lomnago;;833;…;20,2;187,2;96,9;9,4;…;12,2;27,6;44,1;…;…;…;…;…;…;…;…;…;…;…;4,2;…;…;…;…;…;…;…;…;…;…;29,2;…;…;…;…;…;10,2;…;…;…;…;…;…;…;…;100,2;157,9;…;…;0,8;…;…;…;…;…;4,1;88,5;42,1;65,4;…;…;…;…;…;…;84,9;39,0;62,1;…;…;24,4;60,6;5,9;9,0;6,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12014;12017;Brebbia;;1.959;…;35,4;310,5;89,6;9,0;…;16,2;29,7;54,7;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;48,2;…;…;…;…;…;2,7;…;…;…;…;…;…;…;…;98,7;127,6;…;…;1,5;…;…;…;…;…;2,2;84,5;41,4;61,4;…;…;…;…;…;…;80,6;37,3;57,4;…;…;15,5;71,3;4,7;8,6;6,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12015;12018;Bregano;;368;…;14,1;162,8;89,7;10,9;…;15,6;28,6;54,7;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;72,6;…;…;…;…;…;0,0;…;…;…;…;…;…;…;…;101,1;110,3;…;…;5,8;…;…;…;…;…;1,2;94,0;40,6;66,5;…;…;…;…;…;…;88,7;33,8;60,3;…;…;24,6;67,9;3,7;3,7;7,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12016;12021;Brinzio;;516;…;2,7;80,5;79,8;8,5;…;15,8;25,7;61,5;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;76,8;…;…;…;…;…;45,4;…;…;…;…;…;…;…;…;75,8;157,3;…;…;0,6;…;…;…;…;…;1,9;81,2;32,1;53,7;…;…;…;…;…;…;79,7;31,0;52,3;…;…;18,7;62,6;8,1;10,6;9,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12017;12022;Brissago-Valtravaglia;1961;1.265;…;31,3;112,6;82,0;6,7;…;22,4;19,6;114,0;…;…;…;…;…;…;…;…;…;…;…;4,2;…;…;…;…;…;…;…;…;…;…;66,3;…;…;…;…;…;13,8;…;…;…;…;…;…;…;…;73,1;111,1;…;…;0,9;…;…;…;…;…;3,2;74,9;28,7;49,1;…;…;…;…;…;…;71,5;26,0;46,1;…;…;10,7;72,3;6,5;10,5;12,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12018;12024;Brusimpiano;;677;…;0,9;114,2;88,1;8,6;…;19,5;31,5;62,1;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;47,8;…;…;…;…;…;51,9;…;…;…;…;…;…;…;…;83,1;336,0;…;…;1,3;…;…;…;…;…;3,2;78,7;43,0;59,7;…;…;…;…;…;…;75,7;39,4;56,3;…;…;9,0;62,0;11,4;17,6;5,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12019;12026;Busto Arsizio;;52.607;…;4,3;1737,9;90,5;8,8;…;10,0;27,7;36,2;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;25,1;…;…;…;…;…;44,4;…;…;…;…;…;…;…;…;120,9;164,1;…;…;2,6;…;…;…;…;…;4,6;80,9;45,2;61,9;…;…;…;…;…;…;76,9;42,5;58,6;…;…;1,6;75,3;8,7;14,4;7,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12020;12027;Cadegliano-Viconago;;1.327;…;30,1;129,5;85,6;7,5;…;29,4;23,4;125,5;…;…;…;…;…;…;…;…;…;…;…;3,7;…;…;…;…;…;…;…;…;…;…;64,1;…;…;…;…;…;28,3;…;…;…;…;…;…;…;…;78,8;168,7;…;…;2,9;…;…;…;…;…;3,3;75,1;30,1;50,6;…;…;…;…;…;…;72,9;27,6;48,2;…;…;17,9;54,7;11,8;15,6;14,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12021;12028;Cadrezzate;;883;…;10,2;176,6;82,4;8,7;…;20,8;28,1;73,8;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;57,8;…;…;…;…;…;2,5;…;…;…;…;…;…;…;…;97,7;144,3;…;…;0,9;…;…;…;…;…;1,4;85,3;45,2;63,6;…;…;…;…;…;…;80,5;43,3;60,3;…;…;32,9;55,9;5,4;5,8;3,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12022;12029;Cairate;1961;4.646;…;14,2;409,7;95,6;10,1;…;10,8;29,1;36,9;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;38,3;…;…;…;…;…;17,4;…;…;…;…;…;…;…;…;123,4;174,8;…;…;1,1;…;…;…;…;…;2,2;82,9;48,4;65,2;…;…;…;…;…;…;77,8;41,9;59,4;…;…;8,0;83,1;4,2;4,7;3,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12023;12030;Cantello;1971;2.959;…;1,6;278,9;85,9;9,4;…;19,0;27,0;70,4;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;35,0;…;…;…;…;…;38,3;…;…;…;…;…;…;…;…;103,5;199,1;…;…;1,4;…;…;…;…;…;2,4;78,5;42,3;58,7;…;…;…;…;…;…;75,8;39,1;55,7;…;…;10,5;73,1;10,5;5,9;9,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12024;12031;Caravate;;1.560;…;61,9;308,9;91,4;7,9;…;18,8;22,7;82,9;…;…;…;…;…;…;…;…;…;…;…;3,2;…;…;…;…;…;…;…;…;…;…;60,2;…;…;…;…;…;29,5;…;…;…;…;…;…;…;…;86,2;253,4;…;…;1,8;…;…;…;…;…;4,8;80,1;34,8;56,2;…;…;…;…;…;…;78,7;32,0;54,1;…;…;15,0;65,0;12,1;7,9;9,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12025;12032;Cardano al Campo;;4.183;…;9,6;445,9;93,1;9,4;…;11,9;27,6;43,2;…;…;…;…;…;…;…;…;…;…;…;3,8;…;…;…;…;…;…;…;…;…;…;42,3;…;…;…;…;…;25,2;…;…;…;…;…;…;…;…;119,3;203,4;…;…;2,8;…;…;…;…;…;2,6;81,9;52,6;66,6;…;…;…;…;…;…;77,3;48,3;62,2;…;…;2,6;84,3;4,4;8,7;2,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12026;12033;Carnago;;2.768;…;42,4;445,0;96,0;8,5;…;11,7;28,8;40,5;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;38,2;…;…;…;…;…;37,6;…;…;…;…;…;…;…;…;106,5;240,8;…;…;1,4;…;…;…;…;…;3,0;83,8;46,2;64,4;…;…;…;…;…;…;79,6;42,8;60,6;…;…;6,8;84,6;4,2;4,4;4,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12027;12034;Caronno Pertusella;;6.565;…;1,6;763,4;95,1;9,0;…;8,3;27,6;30,1;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;38,4;…;…;…;…;…;22,8;…;…;…;…;…;…;…;…;144,6;183,6;…;…;1,5;…;…;…;…;…;2,0;82,1;41,3;60,9;…;…;…;…;…;…;77,6;35,1;55,5;…;…;4,4;82,1;4,6;8,9;4,9;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12028;12035;Caronno Varesino;;2.325;…;33,4;410,1;96,4;8,3;…;12,6;25,7;49,0;…;…;…;…;…;…;…;…;…;…;…;4,1;…;…;…;…;…;…;…;…;…;…;37,8;…;…;…;…;…;35,6;…;…;…;…;…;…;…;…;102,2;238,3;…;…;0,8;…;…;…;…;…;2,8;80,0;42,7;60,9;…;…;…;…;…;…;76,9;38,5;57,3;…;…;5,5;86,4;3,4;4,7;2,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12029;12036;Casale Litta;1961;2.275;…;24,5;173,8;99,7;6,6;…;15,3;21,9;69,6;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;52,7;…;…;…;…;…;3,0;…;…;…;…;…;…;…;…;99,6;186,6;…;…;3,8;…;…;…;…;…;1,6;84,4;53,1;68,4;…;…;…;…;…;…;78,1;49,2;63,4;…;…;17,0;75,3;3,0;4,6;3,8;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12030;12037;Casalzuigno;;919;…;18,7;126,1;85,3;6,3;…;24,5;21,7;112,9;…;…;…;…;…;…;…;…;…;…;…;3,3;…;…;…;…;…;…;…;…;…;…;68,6;…;…;…;…;…;30,9;…;…;…;…;…;…;…;…;68,6;137,5;…;…;3,1;…;…;…;…;…;2,8;74,3;21,9;46,1;…;…;…;…;…;…;71,7;19,4;43,6;…;…;13,4;68,8;7,8;10,0;14,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12031;12038;Casciago;;1.714;…;17,0;425,3;87,5;8,6;…;13,3;28,1;47,4;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;29,1;…;…;…;…;…;27,1;…;…;…;…;…;…;…;…;107,3;250,9;…;…;0,8;…;…;…;…;…;1,9;82,6;42,7;61,4;…;…;…;…;…;…;78,3;38,1;56,9;…;…;13,2;68,5;6,3;11,9;8,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12032;12039;Casorate Sempione;;3.060;…;0,5;444,1;92,3;8,0;…;10,5;26,6;39,5;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;32,2;…;…;…;…;…;27,8;…;…;…;…;…;…;…;…;113,4;172,3;…;…;1,6;…;…;…;…;…;2,6;79,3;47,5;62,8;…;…;…;…;…;…;74,7;44,4;58,9;…;…;4,8;79,0;5,3;10,9;3,4;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12033;12040;Cassano Magnago;;8.848;…;1,5;725,8;95,1;9,3;…;10,4;28,5;36,7;…;…;…;…;…;…;…;…;…;…;…;3,5;…;…;…;…;…;…;…;…;…;…;31,5;…;…;…;…;…;27,2;…;…;…;…;…;…;…;…;116,0;159,6;…;…;1,5;…;…;…;…;…;2,7;80,1;46,5;62,9;…;…;…;…;…;…;77,2;43,0;59,7;…;…;2,8;83,5;4,7;8,9;4,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12034;12041;Cassano Valcuvia;;479;…;9,6;116,8;96,3;10,2;…;22,7;31,1;73,0;…;…;…;…;…;…;…;…;…;…;…;4,6;…;…;…;…;…;…;…;…;…;…;58,8;…;…;…;…;…;23,9;…;…;…;…;…;…;…;…;81,4;317,2;…;…;2,8;…;…;…;…;…;2,8;78,0;25,2;51,0;…;…;…;…;…;…;74,5;21,9;47,6;…;…;14,9;68,2;6,2;10,8;2,2;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12035;12042;Castellanza;;10.154;…;1,3;1467,3;89,8;8,7;…;9,4;27,8;33,8;…;…;…;…;…;…;…;…;…;…;…;4,2;…;…;…;…;…;…;…;…;…;…;23,3;…;…;…;…;…;38,2;…;…;…;…;…;…;…;…;130,3;208,5;…;…;1,5;…;…;…;…;…;3,6;83,2;53,4;67,3;…;…;…;…;…;…;78,3;48,5;62,4;…;…;1,0;85,9;4,3;8,8;3,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12036;12043;Castello Cabiaglio;;458;…;2,8;64,1;91,6;6,8;…;27,5;25,2;109,1;…;…;…;…;…;…;…;…;…;…;…;4,4;…;…;…;…;…;…;…;…;…;…;66,2;…;…;…;…;…;41,7;…;…;…;…;…;…;…;…;79,1;315,9;…;…;1,9;…;…;…;…;…;2,8;81,5;38,6;59,3;…;…;…;…;…;…;76,4;31,9;53,3;…;…;28,2;53,2;3,7;14,8;6,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12037;12044;Castelseprio;;732;…;13,5;188,7;93,7;9,7;…;9,9;28,5;34,6;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;51,9;…;…;…;…;…;22,8;…;…;…;…;…;…;…;…;107,6;258,9;…;…;4,5;…;…;…;…;…;2,6;83,2;41,8;61,8;…;…;…;…;…;…;76,2;35,6;55,3;…;…;16,8;74,6;4,3;4,3;1,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12038;12045;Castelveccana;;1.937;…;21,7;92,5;82,7;8,1;…;17,0;24,7;68,6;…;…;…;…;…;…;…;…;…;…;…;4,2;…;…;…;…;…;…;…;…;…;…;57,9;…;…;…;…;…;53,4;…;…;…;…;…;…;…;…;78,2;171,7;…;…;1,6;…;…;…;…;…;4,5;78,6;27,2;50,4;…;…;…;…;…;…;74,1;23,9;46,6;…;…;8,4;70,1;8,5;13,0;9,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12039;12046;Castiglione Olona;;3.640;…;52,9;513,4;97,9;9,3;…;12,1;28,4;42,5;…;…;…;…;…;…;…;…;…;…;…;3,8;…;…;…;…;…;…;…;…;…;…;27,5;…;…;…;…;…;32,6;…;…;…;…;…;…;…;…;113,1;178,8;…;…;2,0;…;…;…;…;…;2,8;79,7;42,6;60,5;…;…;…;…;…;…;76,3;39,1;57,1;…;…;8,6;80,9;3,9;6,6;4,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12040;12047;Castronno;;2.020;…;18,6;540,1;93,3;9,5;…;12,9;25,8;50,0;…;…;…;…;…;…;…;…;…;…;…;4,2;…;…;…;…;…;…;…;…;…;…;45,0;…;…;…;…;…;40,4;…;…;…;…;…;…;…;…;106,8;178,4;…;…;0,9;…;…;…;…;…;4,4;80,9;43,2;61,3;…;…;…;…;…;…;76,7;39,9;57,6;…;…;2,3;85,6;6,4;5,8;5,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12041;12048;Cavaria con Premezzo;;2.296;…;21,5;710,8;97,3;9,4;…;9,2;27,9;32,8;…;…;…;…;…;…;…;…;…;…;…;4,2;…;…;…;…;…;…;…;…;…;…;41,7;…;…;…;…;…;28,9;…;…;…;…;…;…;…;…;113,4;157,2;…;…;1,0;…;…;…;…;…;3,3;82,7;49,6;65,8;…;…;…;…;…;…;80,3;46,9;63,2;…;…;2,5;86,1;4,5;6,9;5,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12042;12049;Cazzago Brabbia;;623;…;7,1;161,4;84,9;8,8;…;19,1;27,9;68,6;…;…;…;…;…;…;…;…;…;…;…;3,6;…;…;…;…;…;…;…;…;…;…;54,9;…;…;…;…;…;5,4;…;…;…;…;…;…;…;…;85,7;168,2;…;…;2,6;…;…;…;…;…;4,2;78,4;34,8;54,9;…;…;…;…;…;…;75,1;33,4;52,6;…;…;11,1;69,6;7,5;11,8;8,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12043;12050;Cislago;;4.883;…;3,0;447,2;97,3;11,3;…;7,8;33,1;23,6;…;…;…;…;…;…;…;…;…;…;…;5,3;…;…;…;…;…;…;…;…;…;…;38,1;…;…;…;…;…;30,2;…;…;…;…;…;…;…;…;134,5;204,4;…;…;1,5;…;…;…;…;…;2,2;87,2;48,4;67,4;…;…;…;…;…;…;80,0;40,2;59,7;…;…;7,8;83,1;3,4;5,6;2,6;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12044;12051;Cittiglio;1961;2.861;…;9,5;181,7;85,2;7,2;…;16,7;25,1;66,8;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;43,9;…;…;…;…;…;27,6;…;…;…;…;…;…;…;…;88,4;219,7;…;…;2,1;…;…;…;…;…;3,5;79,5;34,6;55,0;…;…;…;…;…;…;76,0;31,5;51,7;…;…;8,8;70,7;8,7;11,7;9,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12045;12053;Cocquio-Trevisago;;2.848;…;22,5;298,2;88,5;9,5;…;16,9;28,0;60,2;…;…;…;…;…;…;…;…;…;…;…;3,4;…;…;…;…;…;…;…;…;…;…;42,7;…;…;…;…;…;25,7;…;…;…;…;…;…;…;…;93,3;309,5;…;…;2,8;…;…;…;…;…;2,6;78,8;38,9;57,4;…;…;…;…;…;…;74,7;35,5;53,7;…;…;10,5;71,0;8,6;9,8;10,7;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12046;12054;Comabbio;;580;…;17,9;121,8;85,9;8,8;…;24,2;26,0;93,2;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;50,3;…;…;…;…;…;32,1;…;…;…;…;…;…;…;…;91,2;529,8;…;…;2,8;…;…;…;…;…;3,0;88,4;53,2;69,0;…;…;…;…;…;…;84,4;51,1;66,0;…;…;28,0;62,0;4,2;5,7;3,5;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12047;12055;Comerio;1961;3.308;…;32,6;239,0;90,9;8,5;…;14,2;25,5;55,8;…;…;…;…;…;…;…;…;…;…;…;4,0;…;…;…;…;…;…;…;…;…;…;33,1;…;…;…;…;…;32,4;…;…;…;…;…;…;…;…;97,3;161,7;…;…;1,3;…;…;…;…;…;4,1;78,2;34,7;55,1;…;…;…;…;…;…;76,5;32,4;53,1;…;…;7,1;70,1;9,2;13,6;9,1;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12048;12056;Cremenaga;;369;…;35,8;80,2;113,3;7,9;…;12,9;25,7;50,0;…;…;…;…;…;…;…;…;…;…;…;3,9;…;…;…;…;…;…;…;…;…;…;57,4;…;…;…;…;…;21,8;…;…;…;…;…;…;…;…;87,6;614,9;…;…;1,2;…;…;…;…;…;2,4;78,2;25,3;52,7;…;…;…;…;…;…;75,2;22,7;49,8;…;…;8,2;58,5;23,9;9,4;14,3;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
1951;1;3;12;12049;12057;Crosio della Valle;;296;…;17,9;198,7;111,4;10,5;…;14,0;27,1;51,7;…;…;…;…;…;…;…;…;…;…;…;4,3;…;…;…;…;…;…;…;…;…;…;63,6;…;…;…;…;…;1,7;…;…;…;…;…;…;…;…;91,3;186,9;…;…;2,3;…;…;…;…;…;1,1;89,3;46,3;68,7;…;…;…;…;…;…;84,7;45,5;65,9;…;…;27,1;65,1;1,8;6,0;0,0;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
